div	-1	1	20	4	1	1	0	-1
div	-1	-1	20	4	1	1	0	1
div	-1	2	20	4	1	5000000	-1	-1
div	-1	10	20	4	1	1000000	-1	-1
div	-1	-10	20	4	1	1000000	-1	1
div	-1	0.1	20	4	1	10	1	-1
div	-1	-0.1	20	4	1	10	1	1
div	-1	0.5	20	4	1	2	0	-1
div	-1	1.5	20	4	1	6666666,6666666,6666670	-1	-1
div	-1	-1.5	20	4	1	6666666,6666666,6666670	-1	1
div	-1	9999999	20	4	1	1,1,1	-7	-1
div	-1	10000000	20	4	1	1	-7	-1
div	-1	9999999.9999999	20	4	1	1,0,1	-7	-1
div	-1	0.0000001	20	4	1	1	7	-1
div	-1	1e-7	20	4	1	1	7	-1
div	-1	1e7	20	4	1	1	-7	-1
div	-1	1e21	20	4	1	1	-21	-1
div	-1	1e-21	20	4	1	1	21	-1
div	-1	123456.7891011	20	4	1	81,6,7076829,5555000	-6	-1
div	-1	-123456.7891011	20	4	1	81,6,7076829,5555000	-6	1
div	-1	987654321.123456789	20	4	1	101249,9999860,7812512	-9	-1
div	-1	0.000000000123456789	20	4	1	810,73,7100006,7080000	9	-1
div	-1	99999999999999999999	20	4	1	10	-20	-1
div	-1	100000000000000000000	20	4	1	10	-20	-1
div	-1	1e100	20	4	1	100000	-100	-1
div	-1	1e-100	20	4	1	100	100	-1
div	-1	3	20	4	1	3333333,3333333,3333330	-1	-1
div	-1	7	20	4	1	1428571,4285714,2857140	-1	-1
div	-1	0.3333333333333333333333	20	4	1	3	0	-1
div	-1	2.5	20	4	1	4000000	-1	-1
div	-1	-2.5	20	4	1	4000000	-1	1
div	-1	NaN	20	4	1		NaN	NaN
div	-1	Infinity	20	4	1	0	0	-1
div	-1	-Infinity	20	4	1	0	0	1
div	2	0	20	4	1		NaN	1
div	2	-0	20	4	1		NaN	-1
div	2	1	20	4	1	2	0	1
div	2	-1	20	4	1	2	0	-1
div	2	2	20	4	1	1	0	1
div	2	10	20	4	1	2000000	-1	1
div	2	-10	20	4	1	2000000	-1	-1
div	2	0.1	20	4	1	20	1	1
div	2	-0.1	20	4	1	20	1	-1
div	2	0.5	20	4	1	4	0	1
div	2	1.5	20	4	1	1,3333333,3333333,3333300	0	1
div	2	-1.5	20	4	1	1,3333333,3333333,3333300	0	-1
div	2	9999999	20	4	1	2,2,2	-7	1
div	2	10000000	20	4	1	2	-7	1
div	2	9999999.9999999	20	4	1	2,0,2	-7	1
div	2	0.0000001	20	4	1	2	7	1
div	2	1e-7	20	4	1	2	7	1
div	2	1e7	20	4	1	2	-7	1
div	2	1e21	20	4	1	2	-21	1
div	2	1e-21	20	4	1	2	21	1
div	2	123456.7891011	20	4	1	162,13,4153659,1110000	-5	1
div	2	-123456.7891011	20	4	1	162,13,4153659,1110000	-5	-1
div	2	987654321.123456789	20	4	1	202499,9999721,5625023	-9	1
div	2	0.000000000123456789	20	4	1	1620,147,4200013,4200000	10	1
div	2	99999999999999999999	20	4	1	20	-20	1
div	2	100000000000000000000	20	4	1	20	-20	1
div	2	1e100	20	4	1	200000	-100	1
div	2	1e-100	20	4	1	200	100	1
div	2	3	20	4	1	6666666,6666666,6666670	-1	1
div	2	7	20	4	1	2857142,8571428,5714290	-1	1
div	2	0.3333333333333333333333	20	4	1	6	0	1
div	2	2.5	20	4	1	8000000	-1	1
div	2	-2.5	20	4	1	8000000	-1	-1
div	2	NaN	20	4	1		NaN	NaN
div	2	Infinity	20	4	1	0	0	1
div	2	-Infinity	20	4	1	0	0	-1
div	10	0	20	4	1		NaN	1
div	10	-0	20	4	1		NaN	-1
div	10	1	20	4	1	10	1	1
div	10	-1	20	4	1	10	1	-1
div	10	2	20	4	1	5	0	1
div	10	10	20	4	1	1	0	1
div	10	-10	20	4	1	1	0	-1
div	10	0.1	20	4	1	100	2	1
div	10	-0.1	20	4	1	100	2	-1
div	10	0.5	20	4	1	20	1	1
div	10	1.5	20	4	1	6,6666666,6666666,6666700	0	1
div	10	-1.5	20	4	1	6,6666666,6666666,6666700	0	-1
div	10	9999999	20	4	1	10,10,10	-6	1
div	10	10000000	20	4	1	10	-6	1
div	10	9999999.9999999	20	4	1	10,0,10	-6	1
div	10	0.0000001	20	4	1	10	8	1
div	10	1e-7	20	4	1	10	8	1
div	10	1e7	20	4	1	10	-6	1
div	10	1e21	20	4	1	10	-20	1
div	10	1e-21	20	4	1	10	22	1
div	10	123456.7891011	20	4	1	810,67,768295,5550000	-5	1
div	10	-123456.7891011	20	4	1	810,67,768295,5550000	-5	-1
div	10	987654321.123456789	20	4	1	1012499,9998607,8125120	-8	1
div	10	0.000000000123456789	20	4	1	8100,737,1000067,800000	10	1
div	10	99999999999999999999	20	4	1	100	-19	1
div	10	100000000000000000000	20	4	1	100	-19	1
div	10	1e100	20	4	1	1000000	-99	1
div	10	1e-100	20	4	1	1000	101	1
div	10	3	20	4	1	3,3333333,3333333,3333300	0	1
div	10	7	20	4	1	1,4285714,2857142,8571400	0	1
div	10	0.3333333333333333333333	20	4	1	30	1	1
div	10	2.5	20	4	1	4	0	1
div	10	-2.5	20	4	1	4	0	-1
div	10	NaN	20	4	1		NaN	NaN
div	10	Infinity	20	4	1	0	0	1
div	10	-Infinity	20	4	1	0	0	-1
div	-10	0	20	4	1		NaN	-1
div	-10	-0	20	4	1		NaN	1
div	-10	1	20	4	1	10	1	-1
div	-10	-1	20	4	1	10	1	1
div	-10	2	20	4	1	5	0	-1
div	-10	10	20	4	1	1	0	-1
div	-10	-10	20	4	1	1	0	1
div	-10	0.1	20	4	1	100	2	-1
div	-10	-0.1	20	4	1	100	2	1
div	-10	0.5	20	4	1	20	1	-1
div	-10	1.5	20	4	1	6,6666666,6666666,6666700	0	-1
div	-10	-1.5	20	4	1	6,6666666,6666666,6666700	0	1
div	-10	9999999	20	4	1	10,10,10	-6	-1
div	-10	10000000	20	4	1	10	-6	-1
div	-10	9999999.9999999	20	4	1	10,0,10	-6	-1
div	-10	0.0000001	20	4	1	10	8	-1
div	-10	1e-7	20	4	1	10	8	-1
div	-10	1e7	20	4	1	10	-6	-1
div	-10	1e21	20	4	1	10	-20	-1
div	-10	1e-21	20	4	1	10	22	-1
div	-10	123456.7891011	20	4	1	810,67,768295,5550000	-5	-1
div	-10	-123456.7891011	20	4	1	810,67,768295,5550000	-5	1
div	-10	987654321.123456789	20	4	1	1012499,9998607,8125120	-8	-1
div	-10	0.000000000123456789	20	4	1	8100,737,1000067,800000	10	-1
div	-10	99999999999999999999	20	4	1	100	-19	-1
div	-10	100000000000000000000	20	4	1	100	-19	-1
div	-10	1e100	20	4	1	1000000	-99	-1
div	-10	1e-100	20	4	1	1000	101	-1
div	-10	3	20	4	1	3,3333333,3333333,3333300	0	-1
div	-10	7	20	4	1	1,4285714,2857142,8571400	0	-1
div	-10	0.3333333333333333333333	20	4	1	30	1	-1
div	-10	2.5	20	4	1	4	0	-1
div	-10	-2.5	20	4	1	4	0	1
div	-10	NaN	20	4	1		NaN	NaN
div	-10	Infinity	20	4	1	0	0	-1
div	-10	-Infinity	20	4	1	0	0	1
div	0.1	0	20	4	1		NaN	1
div	0.1	-0	20	4	1		NaN	-1
div	0.1	1	20	4	1	1000000	-1	1
div	0.1	-1	20	4	1	1000000	-1	-1
div	0.1	2	20	4	1	500000	-2	1
div	0.1	10	20	4	1	100000	-2	1
div	0.1	-10	20	4	1	100000	-2	-1
div	0.1	0.1	20	4	1	1	0	1
div	0.1	-0.1	20	4	1	1	0	-1
div	0.1	0.5	20	4	1	2000000	-1	1
div	0.1	1.5	20	4	1	666666,6666666,6666667	-2	1
div	0.1	-1.5	20	4	1	666666,6666666,6666667	-2	-1
div	0.1	9999999	20	4	1	1000000,1000000,1000000	-8	1
div	0.1	10000000	20	4	1	1000000	-8	1
div	0.1	9999999.9999999	20	4	1	1000000,0,1000000	-8	1
div	0.1	0.0000001	20	4	1	1000000	6	1
div	0.1	1e-7	20	4	1	1000000	6	1
div	0.1	1e7	20	4	1	1000000	-8	1
div	0.1	1e21	20	4	1	1000000	-22	1
div	0.1	1e-21	20	4	1	1000000	20	1
div	0.1	123456.7891011	20	4	1	8,1000000,6707682,9555500	-7	1
div	0.1	-123456.7891011	20	4	1	8,1000000,6707682,9555500	-7	-1
div	0.1	987654321.123456789	20	4	1	10124,9999986,781251,2000000	-10	1
div	0.1	0.000000000123456789	20	4	1	81,7,3710000,6708000	8	1
div	0.1	99999999999999999999	20	4	1	1	-21	1
div	0.1	100000000000000000000	20	4	1	1	-21	1
div	0.1	1e100	20	4	1	10000	-101	1
div	0.1	1e-100	20	4	1	10	99	1
div	0.1	3	20	4	1	333333,3333333,3333333	-2	1
div	0.1	7	20	4	1	142857,1428571,4285714	-2	1
div	0.1	0.3333333333333333333333	20	4	1	3000000	-1	1
div	0.1	2.5	20	4	1	400000	-2	1
div	0.1	-2.5	20	4	1	400000	-2	-1
div	0.1	NaN	20	4	1		NaN	NaN
div	0.1	Infinity	20	4	1	0	0	1
div	0.1	-Infinity	20	4	1	0	0	-1
div	-0.1	0	20	4	1		NaN	-1
div	-0.1	-0	20	4	1		NaN	1
div	-0.1	1	20	4	1	1000000	-1	-1
div	-0.1	-1	20	4	1	1000000	-1	1
div	-0.1	2	20	4	1	500000	-2	-1
div	-0.1	10	20	4	1	100000	-2	-1
div	-0.1	-10	20	4	1	100000	-2	1
div	-0.1	0.1	20	4	1	1	0	-1
div	-0.1	-0.1	20	4	1	1	0	1
div	-0.1	0.5	20	4	1	2000000	-1	-1
div	-0.1	1.5	20	4	1	666666,6666666,6666667	-2	-1
div	-0.1	-1.5	20	4	1	666666,6666666,6666667	-2	1
div	-0.1	9999999	20	4	1	1000000,1000000,1000000	-8	-1
div	-0.1	10000000	20	4	1	1000000	-8	-1
div	-0.1	9999999.9999999	20	4	1	1000000,0,1000000	-8	-1
div	-0.1	0.0000001	20	4	1	1000000	6	-1
div	-0.1	1e-7	20	4	1	1000000	6	-1
div	-0.1	1e7	20	4	1	1000000	-8	-1
div	-0.1	1e21	20	4	1	1000000	-22	-1
div	-0.1	1e-21	20	4	1	1000000	20	-1
div	-0.1	123456.7891011	20	4	1	8,1000000,6707682,9555500	-7	-1
div	-0.1	-123456.7891011	20	4	1	8,1000000,6707682,9555500	-7	1
div	-0.1	987654321.123456789	20	4	1	10124,9999986,781251,2000000	-10	-1
div	-0.1	0.000000000123456789	20	4	1	81,7,3710000,6708000	8	-1
div	-0.1	99999999999999999999	20	4	1	1	-21	-1
div	-0.1	100000000000000000000	20	4	1	1	-21	-1
div	-0.1	1e100	20	4	1	10000	-101	-1
div	-0.1	1e-100	20	4	1	10	99	-1
div	-0.1	3	20	4	1	333333,3333333,3333333	-2	-1
div	-0.1	7	20	4	1	142857,1428571,4285714	-2	-1
div	-0.1	0.3333333333333333333333	20	4	1	3000000	-1	-1
div	-0.1	2.5	20	4	1	400000	-2	-1
div	-0.1	-2.5	20	4	1	400000	-2	1
div	-0.1	NaN	20	4	1		NaN	NaN
div	-0.1	Infinity	20	4	1	0	0	-1
div	-0.1	-Infinity	20	4	1	0	0	1
div	0.5	0	20	4	1		NaN	1
div	0.5	-0	20	4	1		NaN	-1
div	0.5	1	20	4	1	5000000	-1	1
div	0.5	-1	20	4	1	5000000	-1	-1
div	0.5	2	20	4	1	2500000	-1	1
div	0.5	10	20	4	1	500000	-2	1
div	0.5	-10	20	4	1	500000	-2	-1
div	0.5	0.1	20	4	1	5	0	1
div	0.5	-0.1	20	4	1	5	0	-1
div	0.5	0.5	20	4	1	1	0	1
div	0.5	1.5	20	4	1	3333333,3333333,3333330	-1	1
div	0.5	-1.5	20	4	1	3333333,3333333,3333330	-1	-1
div	0.5	9999999	20	4	1	5000000,5000000,5000000	-8	1
div	0.5	10000000	20	4	1	5000000	-8	1
div	0.5	9999999.9999999	20	4	1	5000000,0,5000000	-8	1
div	0.5	0.0000001	20	4	1	5000000	6	1
div	0.5	1e-7	20	4	1	5000000	6	1
div	0.5	1e7	20	4	1	5000000	-8	1
div	0.5	1e21	20	4	1	5000000	-22	1
div	0.5	1e-21	20	4	1	5000000	20	1
div	0.5	123456.7891011	20	4	1	40,5000003,3538414,7777000	-6	1
div	0.5	-123456.7891011	20	4	1	40,5000003,3538414,7777000	-6	-1
div	0.5	987654321.123456789	20	4	1	50624,9999930,3906255,9000000	-10	1
div	0.5	0.000000000123456789	20	4	1	405,36,8550003,3540000	9	1
div	0.5	99999999999999999999	20	4	1	5,0,0,100	-21	1
div	0.5	100000000000000000000	20	4	1	5	-21	1
div	0.5	1e100	20	4	1	50000	-101	1
div	0.5	1e-100	20	4	1	50	99	1
div	0.5	3	20	4	1	1666666,6666666,6666670	-1	1
div	0.5	7	20	4	1	714285,7142857,1428571	-2	1
div	0.5	0.3333333333333333333333	20	4	1	1,5000000	0	1
div	0.5	2.5	20	4	1	2000000	-1	1
div	0.5	-2.5	20	4	1	2000000	-1	-1
div	0.5	NaN	20	4	1		NaN	NaN
div	0.5	Infinity	20	4	1	0	0	1
div	0.5	-Infinity	20	4	1	0	0	-1
div	1.5	0	20	4	1		NaN	1
div	1.5	-0	20	4	1		NaN	-1
div	1.5	1	20	4	1	1,5000000	0	1
div	1.5	-1	20	4	1	1,5000000	0	-1
div	1.5	2	20	4	1	7500000	-1	1
div	1.5	10	20	4	1	1500000	-1	1
div	1.5	-10	20	4	1	1500000	-1	-1
div	1.5	0.1	20	4	1	15	1	1
div	1.5	-0.1	20	4	1	15	1	-1
div	1.5	0.5	20	4	1	3	0	1
div	1.5	1.5	20	4	1	1	0	1
div	1.5	-1.5	20	4	1	1	0	-1
div	1.5	9999999	20	4	1	1,5000001,5000001,5000000	-7	1
div	1.5	10000000	20	4	1	1,5000000	-7	1
div	1.5	9999999.9999999	20	4	1	1,5000000,1,5000000	-7	1
div	1.5	0.0000001	20	4	1	1,5000000	7	1
div	1.5	1e-7	20	4	1	1,5000000	7	1
div	1.5	1e7	20	4	1	1,5000000	-7	1
div	1.5	1e21	20	4	1	1,5000000	-21	1
div	1.5	1e-21	20	4	1	1,5000000	21	1
div	1.5	123456.7891011	20	4	1	121,5000010,615244,3330000	-5	1
div	1.5	-123456.7891011	20	4	1	121,5000010,615244,3330000	-5	-1
div	1.5	987654321.123456789	20	4	1	151874,9999791,1718768	-9	1
div	1.5	0.000000000123456789	20	4	1	1215,110,5650010,600000	10	1
div	1.5	99999999999999999999	20	4	1	15	-20	1
div	1.5	100000000000000000000	20	4	1	15	-20	1
div	1.5	1e100	20	4	1	150000	-100	1
div	1.5	1e-100	20	4	1	150	100	1
div	1.5	3	20	4	1	5000000	-1	1
div	1.5	7	20	4	1	2142857,1428571,4285710	-1	1
div	1.5	0.3333333333333333333333	20	4	1	4,5000000	0	1
div	1.5	2.5	20	4	1	6000000	-1	1
div	1.5	-2.5	20	4	1	6000000	-1	-1
div	1.5	NaN	20	4	1		NaN	NaN
div	1.5	Infinity	20	4	1	0	0	1
div	1.5	-Infinity	20	4	1	0	0	-1
div	-1.5	0	20	4	1		NaN	-1
div	-1.5	-0	20	4	1		NaN	1
div	-1.5	1	20	4	1	1,5000000	0	-1
div	-1.5	-1	20	4	1	1,5000000	0	1
div	-1.5	2	20	4	1	7500000	-1	-1
div	-1.5	10	20	4	1	1500000	-1	-1
div	-1.5	-10	20	4	1	1500000	-1	1
div	-1.5	0.1	20	4	1	15	1	-1
div	-1.5	-0.1	20	4	1	15	1	1
div	-1.5	0.5	20	4	1	3	0	-1
div	-1.5	1.5	20	4	1	1	0	-1
div	-1.5	-1.5	20	4	1	1	0	1
div	-1.5	9999999	20	4	1	1,5000001,5000001,5000000	-7	-1
div	-1.5	10000000	20	4	1	1,5000000	-7	-1
div	-1.5	9999999.9999999	20	4	1	1,5000000,1,5000000	-7	-1
div	-1.5	0.0000001	20	4	1	1,5000000	7	-1
div	-1.5	1e-7	20	4	1	1,5000000	7	-1
div	-1.5	1e7	20	4	1	1,5000000	-7	-1
div	-1.5	1e21	20	4	1	1,5000000	-21	-1
div	-1.5	1e-21	20	4	1	1,5000000	21	-1
div	-1.5	123456.7891011	20	4	1	121,5000010,615244,3330000	-5	-1
div	-1.5	-123456.7891011	20	4	1	121,5000010,615244,3330000	-5	1
div	-1.5	987654321.123456789	20	4	1	151874,9999791,1718768	-9	-1
div	-1.5	0.000000000123456789	20	4	1	1215,110,5650010,600000	10	-1
div	-1.5	99999999999999999999	20	4	1	15	-20	-1
div	-1.5	100000000000000000000	20	4	1	15	-20	-1
div	-1.5	1e100	20	4	1	150000	-100	-1
div	-1.5	1e-100	20	4	1	150	100	-1
div	-1.5	3	20	4	1	5000000	-1	-1
div	-1.5	7	20	4	1	2142857,1428571,4285710	-1	-1
div	-1.5	0.3333333333333333333333	20	4	1	4,5000000	0	-1
div	-1.5	2.5	20	4	1	6000000	-1	-1
div	-1.5	-2.5	20	4	1	6000000	-1	1
div	-1.5	NaN	20	4	1		NaN	NaN
div	-1.5	Infinity	20	4	1	0	0	-1
div	-1.5	-Infinity	20	4	1	0	0	1
div	9999999	0	20	4	1		NaN	1
div	9999999	-0	20	4	1		NaN	-1
div	9999999	1	20	4	1	9999999	6	1
div	9999999	-1	20	4	1	9999999	6	-1
div	9999999	2	20	4	1	4999999,5000000	6	1
div	9999999	10	20	4	1	999999,9000000	5	1
div	9999999	-10	20	4	1	999999,9000000	5	-1
div	9999999	0.1	20	4	1	9,9999990	7	1
div	9999999	-0.1	20	4	1	9,9999990	7	-1
div	9999999	0.5	20	4	1	1,9999998	7	1
div	9999999	1.5	20	4	1	6666666	6	1
div	9999999	-1.5	20	4	1	6666666	6	-1
div	9999999	9999999	20	4	1	1	0	1
div	9999999	10000000	20	4	1	9999999	-1	1
div	9999999	9999999.9999999	20	4	1	9999999,1	-1	1
div	9999999	0.0000001	20	4	1	9999999	13	1
div	9999999	1e-7	20	4	1	9999999	13	1
div	9999999	1e7	20	4	1	9999999	-1	1
div	9999999	1e21	20	4	1	9999999	-15	1
div	9999999	1e-21	20	4	1	9999999	27	1
div	9999999	123456.7891011	20	4	1	80,9999925,7076822,8478000	1	1
div	9999999	-123456.7891011	20	4	1	80,9999925,7076822,8478000	1	-1
div	9999999	987654321.123456789	20	4	1	101249,9898610,7812651	-2	1
div	9999999	0.000000000123456789	20	4	1	809,9999263,7099932,9980000	16	1
div	9999999	99999999999999999999	20	4	1	9,9999990,0,100	-14	1
div	9999999	100000000000000000000	20	4	1	9,9999990	-14	1
div	9999999	1e100	20	4	1	99999,9900000	-94	1
div	9999999	1e-100	20	4	1	99,9999900	106	1
div	9999999	3	20	4	1	3333333	6	1
div	9999999	7	20	4	1	1428571,2857142,8571430	6	1
div	9999999	0.3333333333333333333333	20	4	1	2,9999997	7	1
div	9999999	2.5	20	4	1	3999999,6000000	6	1
div	9999999	-2.5	20	4	1	3999999,6000000	6	-1
div	9999999	NaN	20	4	1		NaN	NaN
div	9999999	Infinity	20	4	1	0	0	1
div	9999999	-Infinity	20	4	1	0	0	-1
div	10000000	0	20	4	1		NaN	1
div	10000000	-0	20	4	1		NaN	-1
div	10000000	1	20	4	1	1	7	1
div	10000000	-1	20	4	1	1	7	-1
div	10000000	2	20	4	1	5000000	6	1
div	10000000	10	20	4	1	1000000	6	1
div	10000000	-10	20	4	1	1000000	6	-1
div	10000000	0.1	20	4	1	10	8	1
div	10000000	-0.1	20	4	1	10	8	-1
div	10000000	0.5	20	4	1	2	7	1
div	10000000	1.5	20	4	1	6666666,6666666,6666670	6	1
div	10000000	-1.5	20	4	1	6666666,6666666,6666670	6	-1
div	10000000	9999999	20	4	1	1,1,1	0	1
div	10000000	10000000	20	4	1	1	0	1
div	10000000	9999999.9999999	20	4	1	1,0,1	0	1
div	10000000	0.0000001	20	4	1	1	14	1
div	10000000	1e-7	20	4	1	1	14	1
div	10000000	1e7	20	4	1	1	0	1
div	10000000	1e21	20	4	1	1	-14	1
div	10000000	1e-21	20	4	1	1	28	1
div	10000000	123456.7891011	20	4	1	81,6,7076829,5555000	1	1
div	10000000	-123456.7891011	20	4	1	81,6,7076829,5555000	1	-1
div	10000000	987654321.123456789	20	4	1	101249,9999860,7812512	-2	1
div	10000000	0.000000000123456789	20	4	1	810,73,7100006,7080000	16	1
div	10000000	99999999999999999999	20	4	1	10	-13	1
div	10000000	100000000000000000000	20	4	1	10	-13	1
div	10000000	1e100	20	4	1	100000	-93	1
div	10000000	1e-100	20	4	1	100	107	1
div	10000000	3	20	4	1	3333333,3333333,3333330	6	1
div	10000000	7	20	4	1	1428571,4285714,2857140	6	1
div	10000000	0.3333333333333333333333	20	4	1	3	7	1
div	10000000	2.5	20	4	1	4000000	6	1
div	10000000	-2.5	20	4	1	4000000	6	-1
div	10000000	NaN	20	4	1		NaN	NaN
div	10000000	Infinity	20	4	1	0	0	1
div	10000000	-Infinity	20	4	1	0	0	-1
div	9999999.9999999	0	20	4	1		NaN	1
div	9999999.9999999	-0	20	4	1		NaN	-1
div	9999999.9999999	1	20	4	1	9999999,9999999	6	1
div	9999999.9999999	-1	20	4	1	9999999,9999999	6	-1
div	9999999.9999999	2	20	4	1	4999999,9999999,5000000	6	1
div	9999999.9999999	10	20	4	1	999999,9999999,9000000	5	1
div	9999999.9999999	-10	20	4	1	999999,9999999,9000000	5	-1
div	9999999.9999999	0.1	20	4	1	9,9999999,9999990	7	1
div	9999999.9999999	-0.1	20	4	1	9,9999999,9999990	7	-1
div	9999999.9999999	0.5	20	4	1	1,9999999,9999998	7	1
div	9999999.9999999	1.5	20	4	1	6666666,6666666	6	1
div	9999999.9999999	-1.5	20	4	1	6666666,6666666	6	-1
div	9999999.9999999	9999999	20	4	1	1,1	0	1
div	9999999.9999999	10000000	20	4	1	9999999,9999999	-1	1
div	9999999.9999999	9999999.9999999	20	4	1	1	0	1
div	9999999.9999999	0.0000001	20	4	1	9999999,9999999	13	1
div	9999999.9999999	1e-7	20	4	1	9999999,9999999	13	1
div	9999999.9999999	1e7	20	4	1	9999999,9999999	-1	1
div	9999999.9999999	1e21	20	4	1	9999999,9999999	-15	1
div	9999999.9999999	1e-21	20	4	1	9999999,9999999	27	1
div	9999999.9999999	123456.7891011	20	4	1	81,6,7076748,5555000	1	1
div	9999999.9999999	-123456.7891011	20	4	1	81,6,7076748,5555000	1	-1
div	9999999.9999999	987654321.123456789	20	4	1	101249,9999860,7711262	-2	1
div	9999999.9999999	0.000000000123456789	20	4	1	810,73,7099196,7080000	16	1
div	9999999.9999999	99999999999999999999	20	4	1	9,9999999,9999990,100	-14	1
div	9999999.9999999	100000000000000000000	20	4	1	9,9999999,9999990	-14	1
div	9999999.9999999	1e100	20	4	1	99999,9999999,9900000	-94	1
div	9999999.9999999	1e-100	20	4	1	99,9999999,9999900	106	1
div	9999999.9999999	3	20	4	1	3333333,3333333	6	1
