9.5	11	6	9,5000000	0	1
99.5	1	0	100	2	1
99.5	2	3	99	1	1
99.5	3	6	99,5000000	1	1
99.5	5	0	99,5000000	1	1
99.5	6	3	99,5000000	1	1
99.5	7	6	99,5000000	1	1
99.5	9	0	99,5000000	1	1
99.5	10	3	99,5000000	1	1
99.5	11	6	99,5000000	1	1
999.5	1	0	1000	3	1
999.5	2	3	990	2	1
999.5	3	6	1000	3	1
999.5	5	0	999,5000000	2	1
999.5	6	3	999,5000000	2	1
999.5	7	6	999,5000000	2	1
999.5	9	0	999,5000000	2	1
999.5	10	3	999,5000000	2	1
999.5	11	6	999,5000000	2	1
0.15	1	0	2000000	-1	1
0.15	2	3	1500000	-1	1
0.15	3	6	1500000	-1	1
0.15	5	0	1500000	-1	1
0.15	6	3	1500000	-1	1
0.15	7	6	1500000	-1	1
0.15	9	0	1500000	-1	1
0.15	10	3	1500000	-1	1
0.15	11	6	1500000	-1	1
0.25	1	0	3000000	-1	1
0.25	2	3	2500000	-1	1
0.25	3	6	2500000	-1	1
0.25	5	0	2500000	-1	1
0.25	6	3	2500000	-1	1
0.25	7	6	2500000	-1	1
0.25	9	0	2500000	-1	1
0.25	10	3	2500000	-1	1
0.25	11	6	2500000	-1	1
0.35	1	0	4000000	-1	1
0.35	2	3	3500000	-1	1
0.35	3	6	3500000	-1	1
0.35	5	0	3500000	-1	1
0.35	6	3	3500000	-1	1
0.35	7	6	3500000	-1	1
0.35	9	0	3500000	-1	1
0.35	10	3	3500000	-1	1
0.35	11	6	3500000	-1	1
1.005	1	0	2	0	1
1.005	2	3	1	0	1
1.005	3	6	1	0	1
1.005	5	0	1,50000	0	1
1.005	6	3	1,50000	0	1
1.005	7	6	1,50000	0	1
1.005	9	0	1,50000	0	1
1.005	10	3	1,50000	0	1
1.005	11	6	1,50000	0	1
1.0049999	1	0	2	0	1
1.0049999	2	3	1	0	1
1.0049999	3	6	1	0	1
1.0049999	5	0	1,50000	0	1
1.0049999	6	3	1,49900	0	1
1.0049999	7	6	1,50000	0	1
1.0049999	9	0	1,49999	0	1
1.0049999	10	3	1,49999	0	1
1.0049999	11	6	1,49999	0	1
9.9999999	1	0	10	1	1
9.9999999	2	3	9,9000000	0	1
9.9999999	3	6	10	1	1
9.9999999	5	0	10	1	1
9.9999999	6	3	9,9999900	0	1
9.9999999	7	6	10	1	1
9.9999999	9	0	9,9999999	0	1
9.9999999	10	3	9,9999999	0	1
9.9999999	11	6	9,9999999	0	1
99999999.5	1	0	10	8	1
99999999.5	2	3	9,9000000	7	1
99999999.5	3	6	10	8	1
99999999.5	5	0	10	8	1
99999999.5	6	3	9,9999900	7	1
99999999.5	7	6	10	8	1
99999999.5	9	0	9,9999999,5000000	7	1
99999999.5	10	3	9,9999999,5000000	7	1
99999999.5	11	6	9,9999999,5000000	7	1
123456.7891011	1	0	200000	5	1
123456.7891011	2	3	120000	5	1
123456.7891011	3	6	123000	5	1
123456.7891011	5	0	123460	5	1
123456.7891011	6	3	123456	5	1
123456.7891011	7	6	123456,8000000	5	1
123456.7891011	9	0	123456,7900000	5	1
123456.7891011	10	3	123456,7891000	5	1
123456.7891011	11	6	123456,7891000	5	1
9999999.9999999	1	0	1	7	1
9999999.9999999	2	3	9900000	6	1
9999999.9999999	3	6	1	7	1
9999999.9999999	5	0	1	7	1
9999999.9999999	6	3	9999990	6	1
9999999.9999999	7	6	1	7	1
9999999.9999999	9	0	1	7	1
9999999.9999999	10	3	9999999,9990000	6	1
9999999.9999999	11	6	1	7	1
10000000	1	0	1	7	1
10000000	2	3	1	7	1
10000000	3	6	1	7	1
10000000	5	0	1	7	1
10000000	6	3	1	7	1
10000000	7	6	1	7	1
10000000	9	0	1	7	1
10000000	10	3	1	7	1
10000000	11	6	1	7	1
9999999999999999	1	0	100	16	1
9999999999999999	2	3	99	15	1
9999999999999999	3	6	100	16	1
9999999999999999	5	0	100	16	1
9999999999999999	6	3	99,9999000	15	1
9999999999999999	7	6	100	16	1
9999999999999999	9	0	100	16	1
9999999999999999	10	3	99,9999999,9000000	15	1
9999999999999999	11	6	100	16	1
0.000012345678901234567	1	0	200	-5	1
0.000012345678901234567	2	3	120	-5	1
0.000012345678901234567	3	6	123	-5	1
0.000012345678901234567	5	0	123,4600000	-5	1
0.000012345678901234567	6	3	123,4560000	-5	1
0.000012345678901234567	7	6	123,4568000	-5	1
0.000012345678901234567	9	0	123,4567900	-5	1
0.000012345678901234567	10	3	123,4567890	-5	1
0.000012345678901234567	11	6	123,4567890,1000000	-5	1
1e-7	1	0	1	-7	1
1e-7	2	3	1	-7	1
1e-7	3	6	1	-7	1
1e-7	5	0	1	-7	1
1e-7	6	3	1	-7	1
1e-7	7	6	1	-7	1
1e-7	9	0	1	-7	1
1e-7	10	3	1	-7	1
1e-7	11	6	1	-7	1
1e21	1	0	1	21	1
1e21	2	3	1	21	1
1e21	3	6	1	21	1
1e21	5	0	1	21	1
1e21	6	3	1	21	1
1e21	7	6	1	21	1
1e21	9	0	1	21	1
1e21	10	3	1	21	1
1e21	11	6	1	21	1
5e-324	1	0	500000	-324	1
5e-324	2	3	500000	-324	1
5e-324	3	6	500000	-324	1
5e-324	5	0	500000	-324	1
5e-324	6	3	500000	-324	1
5e-324	7	6	500000	-324	1
5e-324	9	0	500000	-324	1
5e-324	10	3	500000	-324	1
5e-324	11	6	500000	-324	1
1.7976931348623157e308	1	0	2	308	1
1.7976931348623157e308	2	3	1,7000000	308	1
1.7976931348623157e308	3	6	1,8000000	308	1
1.7976931348623157e308	5	0	1,7977000	308	1
1.7976931348623157e308	6	3	1,7976900	308	1
1.7976931348623157e308	7	6	1,7976930	308	1
1.7976931348623157e308	9	0	1,7976931,4000000	308	1
1.7976931348623157e308	10	3	1,7976931,3400000	308	1
1.7976931348623157e308	11	6	1,7976931,3490000	308	1
0.1	1	0	1000000	-1	1
0.1	2	3	1000000	-1	1
0.1	3	6	1000000	-1	1
0.1	5	0	1000000	-1	1
0.1	6	3	1000000	-1	1
0.1	7	6	1000000	-1	1
0.1	9	0	1000000	-1	1
0.1	10	3	1000000	-1	1
0.1	11	6	1000000	-1	1
0.12	1	0	2000000	-1	1
0.12	2	3	1200000	-1	1
0.12	3	6	1200000	-1	1
0.12	5	0	1200000	-1	1
0.12	6	3	1200000	-1	1
0.12	7	6	1200000	-1	1
0.12	9	0	1200000	-1	1
0.12	10	3	1200000	-1	1
0.12	11	6	1200000	-1	1
0.123	1	0	2000000	-1	1
0.123	2	3	1200000	-1	1
0.123	3	6	1230000	-1	1
0.123	5	0	1230000	-1	1
0.123	6	3	1230000	-1	1
0.123	7	6	1230000	-1	1
0.123	9	0	1230000	-1	1
0.123	10	3	1230000	-1	1
0.123	11	6	1230000	-1	1
0.1234	1	0	2000000	-1	1
0.1234	2	3	1200000	-1	1
0.1234	3	6	1230000	-1	1
0.1234	5	0	1234000	-1	1
0.1234	6	3	1234000	-1	1
0.1234	7	6	1234000	-1	1
0.1234	9	0	1234000	-1	1
0.1234	10	3	1234000	-1	1
0.1234	11	6	1234000	-1	1
0.12345	1	0	2000000	-1	1
0.12345	2	3	1200000	-1	1
0.12345	3	6	1230000	-1	1
0.12345	5	0	1234500	-1	1
0.12345	6	3	1234500	-1	1
0.12345	7	6	1234500	-1	1
0.12345	9	0	1234500	-1	1
0.12345	10	3	1234500	-1	1
0.12345	11	6	1234500	-1	1
0.123456	1	0	2000000	-1	1
0.123456	2	3	1200000	-1	1
0.123456	3	6	1230000	-1	1
0.123456	5	0	1234600	-1	1
0.123456	6	3	1234560	-1	1
0.123456	7	6	1234560	-1	1
0.123456	9	0	1234560	-1	1
0.123456	10	3	1234560	-1	1
0.123456	11	6	1234560	-1	1
0.1234567	1	0	2000000	-1	1
0.1234567	2	3	1200000	-1	1
0.1234567	3	6	1230000	-1	1
0.1234567	5	0	1234600	-1	1
0.1234567	6	3	1234560	-1	1
0.1234567	7	6	1234567	-1	1
0.1234567	9	0	1234567	-1	1
0.1234567	10	3	1234567	-1	1
0.1234567	11	6	1234567	-1	1
0.12345678	1	0	2000000	-1	1
0.12345678	2	3	1200000	-1	1
0.12345678	3	6	1230000	-1	1
0.12345678	5	0	1234600	-1	1
0.12345678	6	3	1234560	-1	1
0.12345678	7	6	1234568	-1	1
0.12345678	9	0	1234567,8000000	-1	1
0.12345678	10	3	1234567,8000000	-1	1
0.12345678	11	6	1234567,8000000	-1	1
-0.1	1	0	1000000	-1	-1
-0.1	2	3	1000000	-1	-1
-0.1	3	6	1000000	-1	-1
-0.1	5	0	1000000	-1	-1
-0.1	6	3	1000000	-1	-1
-0.1	7	6	1000000	-1	-1
-0.1	9	0	1000000	-1	-1
-0.1	10	3	1000000	-1	-1
-0.1	11	6	1000000	-1	-1
-0.12345678	1	0	2000000	-1	-1
-0.12345678	2	3	1300000	-1	-1
-0.12345678	3	6	1230000	-1	-1
-0.12345678	5	0	1234600	-1	-1
-0.12345678	6	3	1234570	-1	-1
-0.12345678	7	6	1234568	-1	-1
-0.12345678	9	0	1234567,8000000	-1	-1
-0.12345678	10	3	1234567,8000000	-1	-1
-0.12345678	11	6	1234567,8000000	-1	-1
87654321.123456789	1	0	9	7	1
87654321.123456789	2	3	8,7000000	7	1
87654321.123456789	3	6	8,7700000	7	1
87654321.123456789	5	0	8,7655000	7	1
87654321.123456789	6	3	8,7654300	7	1
87654321.123456789	7	6	8,7654320	7	1
87654321.123456789	9	0	8,7654321,2000000	7	1
87654321.123456789	10	3	8,7654321,1200000	7	1
87654321.123456789	11	6	8,7654321,1230000	7	1
1000000.0000001	1	0	2000000	6	1
1000000.0000001	2	3	1000000	6	1
1000000.0000001	3	6	1000000	6	1
1000000.0000001	5	0	1000100	6	1
1000000.0000001	6	3	1000000	6	1
1000000.0000001	7	6	1000000	6	1
1000000.0000001	9	0	1000000,100000	6	1
1000000.0000001	10	3	1000000	6	1
1000000.0000001	11	6	1000000	6	1
999999999999999999999.5	1	0	1	21	1
999999999999999999999.5	2	3	9900000	20	1
999999999999999999999.5	3	6	1	21	1
999999999999999999999.5	5	0	1	21	1
999999999999999999999.5	6	3	9999990	20	1
999999999999999999999.5	7	6	1	21	1
999999999999999999999.5	9	0	1	21	1
999999999999999999999.5	10	3	9999999,9990000	20	1
999999999999999999999.5	11	6	1	21	1
0.000000000000000000005	1	0	5	-21	1
0.000000000000000000005	2	3	5	-21	1
0.000000000000000000005	3	6	5	-21	1
0.000000000000000000005	5	0	5	-21	1
0.000000000000000000005	6	3	5	-21	1
0.000000000000000000005	7	6	5	-21	1
0.000000000000000000005	9	0	5	-21	1
0.000000000000000000005	10	3	5	-21	1
0.000000000000000000005	11	6	5	-21	1
19.999999999999999999999	1	0	20	1	1
19.999999999999999999999	2	3	19	1	1
19.999999999999999999999	3	6	20	1	1
19.999999999999999999999	5	0	20	1	1
19.999999999999999999999	6	3	19,9999000	1	1
19.999999999999999999999	7	6	20	1	1
19.999999999999999999999	9	0	20	1	1
19.999999999999999999999	10	3	19,9999999,9000000	1	1
19.999999999999999999999	11	6	20	1	1
-19.999999999999999999999	1	0	20	1	-1
-19.999999999999999999999	2	3	20	1	-1
-19.999999999999999999999	3	6	20	1	-1
-19.999999999999999999999	5	0	20	1	-1
-19.999999999999999999999	6	3	20	1	-1
-19.999999999999999999999	7	6	20	1	-1
-19.999999999999999999999	9	0	20	1	-1
-19.999999999999999999999	10	3	20	1	-1
-19.999999999999999999999	11	6	20	1	-1
-19.999999999999999999999	12	8	20	1	-1
